,,,,,,,,
,,,,,,,,
CLICLO,Ponto,BAIRRO,OCORRÊNCIAS,Total,% ,,,
2 BI,TOTENS,RAPOSO TAVARES,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - PICHAÇÃO,6,"0,15%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - INCLINADO/BASE DANIFICADA,2,"0,05%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - COM COLAGEM,10,"0,25%",,,
2 BI,TOTENS,RIO PEQUENO,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,PISO - PODOTATIL DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,RIO PEQUENO,PISO - PODOTATIL AUSENTE,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,PISO - ENTORNO INADEQUADO,1,"0,02%",,,
2 BI,TOTENS,RIO PEQUENO,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ITINERARIO - DANIFICADO PARCIALMENTE,8,"0,20%",,,
2 BI,TOTENS,RIO PEQUENO,ITINERARIO - AUSENTE,7,"0,17%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,RIO PEQUENO,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - PICHAÇÃO,4,"0,10%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - COM COLAGEM,3,"0,07%",,,
2 BI,TOTENS,SANTA CECILIA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,PISO - PODOTATIL DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,SANTA CECILIA,PISO - PODOTATIL AUSENTE,1,"0,02%",,,
2 BI,TOTENS,SANTA CECILIA,PISO - ENTORNO INADEQUADO,1,"0,02%",,,
2 BI,TOTENS,SANTA CECILIA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ITINERARIO - PICTOGRAMA DANIFICADO,3,"0,07%",,,
2 BI,TOTENS,SANTA CECILIA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ITINERARIO - DANIFICADO PARCIALMENTE,3,"0,07%",,,
2 BI,TOTENS,SANTA CECILIA,ITINERARIO - AUSENTE,6,"0,15%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,SANTA CECILIA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - PICHAÇÃO,4,"0,10%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - INCLINADO/BASE DANIFICADA,5,"0,12%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - COM COLAGEM,11,"0,27%",,,
2 BI,TOTENS,SAO DOMINGOS,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,PISO - SUJO,1,"0,02%",,,
2 BI,TOTENS,SAO DOMINGOS,PISO - PODOTATIL DANIFICADO,2,"0,05%",,,
2 BI,TOTENS,SAO DOMINGOS,PISO - PODOTATIL AUSENTE,2,"0,05%",,,
2 BI,TOTENS,SAO DOMINGOS,PISO - ENTORNO INADEQUADO,2,"0,05%",,,
2 BI,TOTENS,SAO DOMINGOS,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,PAINEL - PICHAÇÃO,1,"0,02%",,,
2 BI,TOTENS,SAO DOMINGOS,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ITINERARIO - PICTOGRAMA DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,SAO DOMINGOS,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ITINERARIO - DANIFICADO PARCIALMENTE,13,"0,32%",,,
2 BI,TOTENS,SAO DOMINGOS,ITINERARIO - AUSENTE,7,"0,17%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,SAO DOMINGOS,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - PICHAÇÃO,1,"0,02%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - COM COLAGEM,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,PISO - PODOTATIL AUSENTE,2,"0,05%",,,
2 BI,TOTENS,VILA LEOPOLDINA,PISO - ENTORNO INADEQUADO,1,"0,02%",,,
2 BI,TOTENS,VILA LEOPOLDINA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ITINERARIO - DANIFICADO PARCIALMENTE,6,"0,15%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ITINERARIO - AUSENTE,6,"0,15%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,VILA LEOPOLDINA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - PICHAÇÃO,1,"0,02%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - COM COLAGEM,1,"0,02%",,,
2 BI,TOTENS,VILA SONIA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,PISO - SUJO,1,"0,02%",,,
2 BI,TOTENS,VILA SONIA,PISO - PODOTATIL DANIFICADO,2,"0,05%",,,
2 BI,TOTENS,VILA SONIA,PISO - PODOTATIL AUSENTE,3,"0,07%",,,
2 BI,TOTENS,VILA SONIA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ITINERARIO - AUSENTE,2,"0,05%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,VILA SONIA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,PAINEL - SUJO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,PAINEL - ILUMINADO DE DIA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - CONEXÃO DE RAMAL,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,COBERTURA - INFILTRAÇÃO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,VIDRO - RISCADO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,VIDRO - RESINA,2,"0,05%",,,
2 BI,ABRIGOS,AGUA RASA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,VIDRO - PICHAÇÃO,1,"0,02%",,,
2 BI,ABRIGOS,AGUA RASA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,TOTEM - RISCADO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,TOTEM - PICHAÇÃO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,TOTEM - COM FERRUGEM,1,"0,02%",,,
2 BI,ABRIGOS,AGUA RASA,TOTEM - COM COLAGEM,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,PISO - SUJO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,PISO - PODOTATIL DANIFICADO,1,"0,02%",,,
2 BI,ABRIGOS,AGUA RASA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ITINERARIO - AUSENTE,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - LUMINÁRIA DANIFICADA,1,"0,02%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,1,"0,02%",,,
2 BI,ABRIGOS,AGUA RASA,COBERTURA - SUJA,,"0,00%",,,
2 BI,ABRIGOS,AGUA RASA,COBERTURA - SEM PLACAS,,"0,00%",,,
