,,,,,,,,
,,,,,,,,
CLICLO,Ponto,BAIRRO,OCORRÊNCIAS,Total,% ,,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,PAINEL - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - RISCADO,3,"0,03%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - RESINA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - QUEBRADO,1,"0,01%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - PICHAÇÃO,4,"0,04%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - COLAGEM,6,"0,05%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - PODOTATIL DANIFICADO,3,"0,03%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - PODOTATIL AUSENTE,1,"0,01%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ITINERARIO - DANIFICADO PARCIALMENTE,4,"0,04%",,,
1 BI,ABRIGOS,SAPOPEMBA,ITINERARIO - AUSENTE,4,"0,04%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - SUJO,1,"0,01%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - PICHAÇÃO,2,"0,02%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - COLAGEM,3,"0,03%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA DANIFICADA,2,"0,02%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - RISCADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - RESINA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - PODOTATIL DANIFICADO,1,"0,01%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAPOPEMBA,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAPOPEMBA,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,PAINEL - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,VIDRO - RISCADO,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,VIDRO - RESINA,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,VIDRO - COLAGEM,7,"0,06%",,,
1 BI,ABRIGOS,SAUDE,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,TOTEM - COM COLAGEM,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,PISO - SUJO,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,PISO - PODOTATIL AUSENTE,2,"0,02%",,,
1 BI,ABRIGOS,SAUDE,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,ITINERARIO - PICTOGRAMA DANIFICADO,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,ITINERARIO - DANIFICADO PARCIALMENTE,3,"0,03%",,,
1 BI,ABRIGOS,SAUDE,ITINERARIO - AUSENTE,14,"0,12%",,,
1 BI,ABRIGOS,SAUDE,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,ESTRUTURA ABRIGO - COLAGEM,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,ELÉTRICA - LUMINÁRIA DANIFICADA,10,"0,09%",,,
1 BI,ABRIGOS,SAUDE,ELÉTRICA - LUMINÁRIA AUSENTE,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,ELÉTRICA - LUMINÁRIA ACESA DE DIA,4,"0,04%",,,
1 BI,ABRIGOS,SAUDE,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,SAUDE,ELÉTRICA - FIAÇÃO EXPOSTA,1,"0,01%",,,
1 BI,ABRIGOS,SAUDE,ELÉTRICA - CAIXA ENERGIA DANIFICADA,2,"0,02%",,,
1 BI,ABRIGOS,SAUDE,COBERTURA - DANIFICADA,1,"0,01%",,,
1 BI,TOTENS,SAUDE,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,TOTENS,SAUDE,PAINEL - SUJO,,"0,00%",,,
1 BI,TOTENS,SAUDE,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,SAUDE,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,SAUDE,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,SAUDE,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SAUDE,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SAUDE,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,SAUDE,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SAUDE,TOTEM - PICHAÇÃO,2,"0,02%",,,
1 BI,TOTENS,SAUDE,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAUDE,TOTEM - COM FERRUGEM,1,"0,01%",,,
1 BI,TOTENS,SAUDE,TOTEM - COM COLAGEM,3,"0,03%",,,
1 BI,TOTENS,SAUDE,PISO - SUJO,1,"0,01%",,,
1 BI,TOTENS,SAUDE,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SAUDE,PISO - PODOTATIL AUSENTE,3,"0,03%",,,
1 BI,TOTENS,SAUDE,PISO - ENTORNO INADEQUADO,1,"0,01%",,,
1 BI,TOTENS,SAUDE,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SAUDE,ITINERARIO - DANIFICADO PARCIALMENTE,21,"0,19%",,,
1 BI,TOTENS,SAUDE,ITINERARIO - AUSENTE,24,"0,21%",,,
1 BI,TOTENS,SAUDE,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,SAUDE,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAUDE,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SAUDE,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SAUDE,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,SAUDE,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAUDE,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,SAUDE,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,SAUDE,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,SAUDE,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,SAUDE,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SAUDE,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - SUBSTITUIÇÃO ANTIGO,1,"0,01%",,,
1 BI,TOTENS,SE,PAINEL - SUJO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - COM COLAGEM,1,"0,01%",,,
1 BI,TOTENS,SE,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,SE,PISO - PODOTATIL DANIFICADO,1,"0,01%",,,
1 BI,TOTENS,SE,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,TOTENS,SE,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,TOTENS,SE,ITINERARIO - PICTOGRAMA DANIFICADO,2,"0,02%",,,
1 BI,TOTENS,SE,ITINERARIO - DANIFICADO PARCIALMENTE,2,"0,02%",,,
1 BI,TOTENS,SE,ITINERARIO - AUSENTE,15,"0,13%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,SE,PAINEL - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - RISCADO,5,"0,04%",,,
1 BI,ABRIGOS,SE,VIDRO - RESINA,3,"0,03%",,,
1 BI,ABRIGOS,SE,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - COLAGEM,6,"0,05%",,,
1 BI,ABRIGOS,SE,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SE,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SE,PISO - PODOTATIL DANIFICADO,1,"0,01%",,,
1 BI,ABRIGOS,SE,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,SE,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SE,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,ITINERARIO - AUSENTE,9,"0,08%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,2,"0,02%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - PICHAÇÃO,1,"0,01%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - COLAGEM,1,"0,01%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - BANCO PICHADO,3,"0,03%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - LUMINÁRIA DANIFICADA,11,"0,10%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - LUMINÁRIA AUSENTE,1,"0,01%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,1,"0,01%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - RISCADO,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - RESINA,1,"0,01%",,,
1 BI,ABRIGOS,SE,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SE,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,SE,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SE,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SE,PISO - PODOTATIL DANIFICADO,1,"0,01%",,,
1 BI,ABRIGOS,SE,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,SE,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,SE,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,SE,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,SE,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,SE,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SE,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,TOTENS,SE,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,TOTENS,SE,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,SE,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SE,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,TOTENS,SE,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,TOTENS,SE,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,TOTENS,SE,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,TOTENS,SE,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,SE,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,SE,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
