,,,,,,
,,,,,,
,Ponto,FILIAL,BAIRRO,OCORRÊNCIAS,Total,% 
,TOTENS,MATRIZ,BARRA FUNDA,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ITINERARIO  AUSENTE,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ITINERARIO  DANIFICADO PARCIALMENTE,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,ITINERARIO  PICTOGRAMA DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PAINEL  SUJO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PISO  PODOTATIL AUSENTE,2,"0,12%"
,TOTENS,MATRIZ,BARRA FUNDA,TOTEM  COM COLAGEM,1,"0,06%"
,TOTENS,MATRIZ,BARRA FUNDA,PISO  PODOTATIL DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,PISO  SUJO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,TOTEM  INCLINADO/BASE DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,TOTEM  PICHAÇÃO,2,"0,12%"
,TOTENS,MATRIZ,BARRA FUNDA,TOTEM  RISCADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,VIDRO  RESINA,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,VIDRO  RISCADO,,"0,00%"
,TOTENS,MATRIZ,BARRA FUNDA,VIDROS  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,COBERTURA  SUJA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  DANIFICADA,1,"0,06%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,ITINERARIO  AUSENTE,12,"0,73%"
,TOTENS,MATRIZ,BOM RETIRO,ITINERARIO  DANIFICADO PARCIALMENTE,4,"0,24%"
,TOTENS,MATRIZ,BOM RETIRO,ITINERARIO  PICTOGRAMA DANIFICADO,5,"0,30%"
,TOTENS,MATRIZ,BOM RETIRO,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,PAINEL  SUJO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,PISO  PODOTATIL AUSENTE,1,"0,06%"
,TOTENS,MATRIZ,BOM RETIRO,TOTEM  COM COLAGEM,5,"0,30%"
,TOTENS,MATRIZ,BOM RETIRO,PISO  PODOTATIL DANIFICADO,1,"0,06%"
,TOTENS,MATRIZ,BOM RETIRO,PISO  SUJO,1,"0,06%"
,TOTENS,MATRIZ,BOM RETIRO,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,TOTEM  INCLINADO/BASE DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,TOTEM  PICHAÇÃO,1,"0,06%"
,TOTENS,MATRIZ,BOM RETIRO,TOTEM  RISCADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,VIDRO  RESINA,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,VIDRO  RISCADO,,"0,00%"
,TOTENS,MATRIZ,BOM RETIRO,VIDROS  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,COBERTURA  SUJA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ITINERARIO  AUSENTE,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,ITINERARIO  DANIFICADO PARCIALMENTE,8,"0,48%"
,TOTENS,MATRIZ,CONSOLACAO,ITINERARIO  PICTOGRAMA DANIFICADO,4,"0,24%"
,TOTENS,MATRIZ,CONSOLACAO,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,PAINEL  SUJO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,PISO  PODOTATIL AUSENTE,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,TOTEM  COM COLAGEM,6,"0,36%"
,TOTENS,MATRIZ,CONSOLACAO,PISO  PODOTATIL DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,PISO  SUJO,3,"0,18%"
,TOTENS,MATRIZ,CONSOLACAO,TOTEM  COM FERRUGEM,1,"0,06%"
,TOTENS,MATRIZ,CONSOLACAO,TOTEM  INCLINADO/BASE DANIFICADA,1,"0,06%"
,TOTENS,MATRIZ,CONSOLACAO,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,TOTEM  PICHAÇÃO,2,"0,12%"
,TOTENS,MATRIZ,CONSOLACAO,TOTEM  RISCADO,3,"0,18%"
,TOTENS,MATRIZ,CONSOLACAO,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,VIDRO  RESINA,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,VIDRO  RISCADO,,"0,00%"
,TOTENS,MATRIZ,CONSOLACAO,VIDROS  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,COBERTURA  SUJA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ITINERARIO  AUSENTE,1,"0,06%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ITINERARIO  DANIFICADO PARCIALMENTE,4,"0,24%"
,TOTENS,MATRIZ,JARDIM PAULISTA,ITINERARIO  PICTOGRAMA DANIFICADO,1,"0,06%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PAINEL  SUJO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PISO  PODOTATIL AUSENTE,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,TOTEM  COM COLAGEM,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PISO  PODOTATIL DANIFICADO,1,"0,06%"
,TOTENS,MATRIZ,JARDIM PAULISTA,PISO  SUJO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,TOTEM  INCLINADO/BASE DANIFICADA,1,"0,06%"
,TOTENS,MATRIZ,JARDIM PAULISTA,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,TOTEM  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,TOTEM  RISCADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,VIDRO  RESINA,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,VIDRO  RISCADO,,"0,00%"
,TOTENS,MATRIZ,JARDIM PAULISTA,VIDROS  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,LAPA,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,LAPA,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,LAPA,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,MATRIZ,LAPA,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,MATRIZ,LAPA,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,LAPA,COBERTURA  SUJA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,MATRIZ,LAPA,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,MATRIZ,LAPA,ITINERARIO  AUSENTE,16,"0,97%"
,TOTENS,MATRIZ,LAPA,ITINERARIO  DANIFICADO PARCIALMENTE,43,"2,60%"
,TOTENS,MATRIZ,LAPA,ITINERARIO  PICTOGRAMA DANIFICADO,5,"0,30%"
,TOTENS,MATRIZ,LAPA,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,LAPA,PAINEL  SUJO,,"0,00%"
,TOTENS,MATRIZ,LAPA,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,MATRIZ,LAPA,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,MATRIZ,LAPA,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,LAPA,PISO  ENTORNO INADEQUADO,4,"0,24%"
,TOTENS,MATRIZ,LAPA,PISO  PODOTATIL AUSENTE,5,"0,30%"
,TOTENS,MATRIZ,LAPA,TOTEM  COM COLAGEM,22,"1,33%"
,TOTENS,MATRIZ,LAPA,PISO  PODOTATIL DANIFICADO,11,"0,66%"
,TOTENS,MATRIZ,LAPA,PISO  SUJO,9,"0,54%"
,TOTENS,MATRIZ,LAPA,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,LAPA,TOTEM  INCLINADO/BASE DANIFICADA,2,"0,12%"
,TOTENS,MATRIZ,LAPA,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,LAPA,TOTEM  PICHAÇÃO,3,"0,18%"
,TOTENS,MATRIZ,LAPA,TOTEM  RISCADO,1,"0,06%"
,TOTENS,MATRIZ,LAPA,TOTEM  RISCADO/DANIFICADO,1,"0,06%"
,TOTENS,MATRIZ,LAPA,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,LAPA,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,MATRIZ,LAPA,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,LAPA,VIDRO  RESINA,,"0,00%"
,TOTENS,MATRIZ,LAPA,VIDRO  RISCADO,,"0,00%"
,TOTENS,MATRIZ,LAPA,VIDROS  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,COBERTURA  SUJA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ITINERARIO  AUSENTE,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ITINERARIO  DANIFICADO PARCIALMENTE,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,ITINERARIO  PICTOGRAMA DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PAINEL  SUJO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PISO  PODOTATIL AUSENTE,2,"0,12%"
,TOTENS,MATRIZ,PERDIZES,TOTEM  COM COLAGEM,1,"0,06%"
,TOTENS,MATRIZ,PERDIZES,PISO  PODOTATIL DANIFICADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,PISO  SUJO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,TOTEM  INCLINADO/BASE DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,TOTEM  PICHAÇÃO,2,"0,12%"
,TOTENS,MATRIZ,PERDIZES,TOTEM  RISCADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,TOTEM  RISCADO/DANIFICADO,1,"0,06%"
,TOTENS,MATRIZ,PERDIZES,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,VIDRO  RESINA,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,VIDRO  RISCADO,,"0,00%"
,TOTENS,MATRIZ,PERDIZES,VIDROS  COLAGEM,,"0,00%"
,TOTENS,MATRIZ,PINHEIROS,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PINHEIROS,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,MATRIZ,PINHEIROS,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,MATRIZ,PINHEIROS,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,MATRIZ,PINHEIROS,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,MATRIZ,PINHEIROS,COBERTURA  SUJA,,"0,00%"
