FILIAL,DATA,SEMANA,ORIGEM,COD. ELERO,PRIMARY KEY,CODIGO SPTRANS,EQUIPAMENTO,OCORRÊNCIA,STATUS,CONCLUIDO,PENDENTE,PORCENTAGEM ATENDIMENTO,DATA DE RESPOSTA,SLA,EQUIP - RESUMO,INDICE,DIAS EM ABERTO
LESTE,31/07/2025,31,SAC,CRIAR CODIGO,VERIFICAR,2815302,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,04/08/2025,,TOTEM,1961,
LESTE,31/07/2025,31,SAC,A05699,310008362,310008362,BRUTALISTA LEVE,COBERTURA ABALROADA,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,1962,
LESTE,31/07/2025,31,SAC,A07573,2815258,2815258,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1963,
SUL,31/07/2025,31,SAC,A04400,690006893,690006893,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,08/08/2025,,ABRIGO,1964,
LESTE,31/07/2025,31,SAC,A00504,260012518,260012518,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1965,
LESTE,31/07/2025,31,SAC,A05338,820012533,820012533,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,04/08/2025,,ABRIGO,1966,
MATRIZ,31/07/2025,31,SAC,A04829,290001356,290001356,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,06/08/2025,,ABRIGO,1967,
SUL,31/07/2025,31,COP,T19358,VERIFICAR,1903982,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,1968,
LESTE,01/08/2025,31,SAC,T07744,360004587,360004587,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,1969,
LESTE,01/08/2025,31,COP,T03449,360005821,360005821,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,1970,
LESTE,01/08/2025,31,SAC,A06092,360004770,360004770,MINIMALISTA LEVE,OUTRO,CONCLUIDO,1,0,100%,12/08/2025,,ABRIGO,1971,
LESTE,01/08/2025,31,COP,A02531,200012645,200012645,BRUTALISTA,COBERTURA ABALROADA,CONCLUIDO,1,0,100%,05/08/2025,,ABRIGO,1972,
LESTE,02/08/2025,31,COP,T03001,6009721,6009721,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,05/08/2025,,TOTEM,1973,
MATRIZ,02/08/2025,31,COP,A00011,20014830,20014830,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1974,
MATRIZ,02/08/2025,31,COP,A00003,20014829,20014829,CAOS ESTRUTURADO,ADESIVO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1975,
MATRIZ,02/08/2025,31,COP,T06914,290001289,290001289,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1976,
MATRIZ,04/08/2025,32,COP,T12627,830003839,830003839,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,18/08/2025,,TOTEM,1977,
MATRIZ,04/08/2025,32,COP,T09883,6311348,6311348,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1978,
MATRIZ,04/08/2025,32,COP,T09884,630012858,630012858,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1979,
LESTE,04/08/2025,32,SAC,A06525,650005647,650005647,BRUTALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,12/08/2025,,ABRIGO,1980,
MATRIZ,04/08/2025,32,SAC,A05165,940003801,940003801,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1981,
MATRIZ,04/08/2025,32,SAC,A05160,940003775,940003775,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1982,
MATRIZ,04/08/2025,32,SAC,T02246,940004132,940004132,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,06/08/2025,,TOTEM,1983,
SUL,04/08/2025,32,SAC,A00915,330016292,330016292,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1984,
SUL,04/08/2025,32,SAC,T19600,220013852,220013852,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,05/08/2025,,TOTEM,1985,
SUL,04/08/2025,32,SAC,A04463,720011685-1,720011685,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1986,
MATRIZ,05/08/2025,32,SAC,A07639,910000812,910000812,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1987,
MATRIZ,05/08/2025,32,COP,A00578,630014802,630014802,CAOS ESTRUTURADO,ADESIVO,CONCLUIDO,1,0,100%,04/09/2025,,ABRIGO,1988,
LESTE,05/08/2025,32,SAC,T07724,360008302,360008302,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,1989,
SUL,05/08/2025,32,SAC,A01160,450011584,450011584,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1990,
LESTE,05/08/2025,32,SAC,T03563,280004745,280004745,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1991,
MATRIZ,05/08/2025,32,SAC,A07639,910000812,910000812,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,1992,
SUL,05/08/2025,32,SAC,T10277,690006971,690006971,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1993,
SUL,05/08/2025,32,SAC,A03665,220013684,220013684,BRUTALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,1994,
SUL,06/08/2025,32,SAC,T05813,160010028,160010028,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/08/2025,,TOTEM,1995,
LESTE,06/08/2025,32,COP,CRIAR CODIGO,VERIFICAR,460008262,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,1996,
LESTE,06/08/2025,32,COP,T15542,6714586,6714586,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1997,
LESTE,06/08/2025,32,SAC,T05978,180005200,180005200,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1998,
SUL,06/08/2025,32,SAC,T18101,6905506,6905506,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,1999,
LESTE,06/08/2025,32,SAC,A02619,240007294,240007294,BRUTALISTA,ILUMINAÇÃO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2000,
LESTE,06/08/2025,32,SAC,A00189,700013959,700013959,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,2001,
MATRIZ,06/08/2025,32,COP,T15031,840003932,840003932,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,2002,
MATRIZ,06/08/2025,32,COP,T08827,480012825,480012825,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,18/09/2025,,TOTEM,2003,
MATRIZ,06/08/2025,32,COP,A01698,960011475,960011475,CAOS LEVE,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,13/08/2025,,ABRIGO,2004,
MATRIZ,07/08/2025,32,COP,A00445,9011703,9011703,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,12/08/2025,,ABRIGO,2005,
MATRIZ,07/08/2025,32,COP,CRIAR CODIGO,VERIFICAR,400010409,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,2006,
MATRIZ,07/08/2025,32,COP,T13186,290001274,290001274,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,18/08/2025,,TOTEM,2007,
SUL,07/08/2025,32,LIDIA,A08762,720015733-1,720015733,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,21/08/2025,,ABRIGO,2008,
SUL,07/08/2025,32,LIDIA,A08758,720015734-1,720015734,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,18/08/2025,,ABRIGO,2009,
SUL,07/08/2025,32,COP,A08685,590007788,590007788,MINIMALISTA LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,12/08/2025,,ABRIGO,2010,
LESTE,07/08/2025,32,COP,T07674,360004774,360004774,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,2011,
SUL,07/08/2025,32,COP,A01568,790016972,790016972,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,18/08/2025,,ABRIGO,2012,
LESTE,07/08/2025,32,SAC,T03449,360005821,360005821,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,2013,
SUL,07/08/2025,32,SAC,T01558,590013839,590013839,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,13/08/2025,,TOTEM,2014,
LESTE,08/08/2025,32,COP,T16066,3515314,3515314,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2015,
SUL,08/08/2025,32,COP,T19852,1707467,1707467,TOTEM,REMANEJAMENTO,CONCLUIDO,1,0,100%,15/09/2025,,TOTEM,2016,
MATRIZ,08/08/2025,32,COP,T00143,630015018,630015018,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,25/08/2025,,TOTEM,2017,
MATRIZ,08/08/2025,32,COP,T18922,830003869,830003869,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/08/2025,,TOTEM,2018,
MATRIZ,08/08/2025,32,SAC,T10465,710000567,710000567,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2019,
MATRIZ,10/08/2025,33,COP,T04794,830003876,830003876,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2020,
LESTE,10/08/2025,33,COP,A00505,700016638,700016638,CAOS ESTRUTURADO,COBERTURA ABALROADA,CONCLUIDO,1,0,100%,12/08/2025,,ABRIGO,2021,
MATRIZ,11/08/2025,33,COP,A08607,3407215-1,3407215,CAOS LEVE,OUTRO,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2022,
SUL,11/08/2025,33,COP,A01638,920015225,920015225,CAOS ESTRUTURADO,VIDRO EM GERAL,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,2023,
LESTE,11/08/2025,33,SAC,A02575,820012552,820012552,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2024,
LESTE,11/08/2025,33,SAC,T14669,2409222,2409222,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2025,
SUL,11/08/2025,33,SAC,A01545,790016343,790016343,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/08/2025,,ABRIGO,2026,
SUL,11/08/2025,33,SAC,A08556,720011695,720011695,CAOS LEVE,ABALROADO,CONCLUIDO,1,0,100%,04/09/2025,,ABRIGO,2027,
MATRIZ,11/08/2025,33,SAC,T08802,480012863,480012863,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2028,
SUL,11/08/2025,33,SAC,A07159,720015606-1,720015606,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,2029,
SUL,11/08/2025,33,SAC,T00986,160010440,160010440,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2030,
SUL,11/08/2025,33,SAC,A01439,160015587,160015587,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,2031,
SUL,11/08/2025,33,SAC,T10518,7206892,7206892,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2032,
LESTE,11/08/2025,33,SAC,T13453,7014514,7014514,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2033,
SUL,11/08/2025,33,SAC,T10346,690011051,690011051,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2034,
SUL,11/08/2025,33,SAC,T10270,690006980,690006980,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2035,
MATRIZ,12/08/2025,33,SAC,A08226,660015822,660015822,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,2036,
SUL,12/08/2025,33,SAC,A01669,920016405,920016405,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2037,
MATRIZ,12/08/2025,33,SAC,A00422,4814566,4814566,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,26/08/2025,,ABRIGO,2038,
MATRIZ,12/08/2025,33,SAC,CRIAR CODIGO,VERIFICAR,1206905,ABRIGO ANTIGO,SUBSTITUIÇÃO DE EQUIPAMENTO,CONCLUIDO,1,0,100%,26/08/2025,,ABRIGO,2039,
SUL,12/08/2025,33,SAC,T01232,690006900,690006900,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2040,
MATRIZ,12/08/2025,33,COP,A02186,290001365,290001365,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2041,
SUL,12/08/2025,33,SAC,A04399,690006905,690006905,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2042,
MATRIZ,12/08/2025,33,SAC,T19650,1114262,1114262,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2043,
MATRIZ,12/08/2025,33,SAC,A01715,960010720,960010720,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,2044,
LESTE,13/08/2025,33,COP,A01798,540014577-1,540014577,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2045,
MATRIZ,13/08/2025,33,COP,T00353,1207019,1207019,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/09/2025,,TOTEM,2046,
MATRIZ,13/08/2025,33,COP,A01277,VERIFICAR,550011410,CAOS ESTRUTURADO,ABALROADO,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2047,
MATRIZ,13/08/2025,33,SAC,A00301,400015894,400015894,CAOS ESTRUTURADO,BANCO DANIFICADO,CONCLUIDO,1,0,100%,26/08/2025,,ABRIGO,2048,
SUL,13/08/2025,33,COP,CRIAR CODIGO,VERIFICAR,560009012,ABRIGO ANTIGO,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,21/08/2025,,ABRIGO,2049,
LESTE,13/08/2025,33,COP,T14556,6508824,6508824,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,04/09/2025,,TOTEM,2050,
LESTE,13/08/2025,33,COP,A05829,350002364-1,350002364,BRUTALISTA LEVE,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,15/08/2025,,ABRIGO,2051,
SUL,13/08/2025,33,COP,A07680,5614561,5614561,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2052,
SUL,13/08/2025,33,SAC,A01227,530015184-1,530015184,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,15/08/2025,,ABRIGO,2053,
LESTE,13/08/2025,33,SAC,A01743,700013949,700013949,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2054,
MATRIZ,13/08/2025,33,COP,A00632,630015009-1,630015009,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2055,
MATRIZ,13/08/2025,33,COP,T00187,630012861,630012861,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2056,
LESTE,13/08/2025,33,MUCE,CRIAR CODIGO,VERIFICAR,8709782,BRUTALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2057,
LESTE,13/08/2025,33,MUCE,CRIAR CODIGO,VERIFICAR,870008671,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2058,
SUL,13/08/2025,33,LIDIA,A03476,190013036,190013036,BRUTALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,04/09/2025,,ABRIGO,2059,
SUL,14/08/2025,33,SAC,A01554,7905720,7905720,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,2060,
MATRIZ,14/08/2025,33,SAC,A02464,910000872,910000872,CAOS ESTRUTURADO,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,25/08/2025,,ABRIGO,2061,
SUL,14/08/2025,33,COP,A01669,920016405,920016405,CAOS LEVE,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2062,
SUL,14/08/2025,33,COP,T00926,420013347,420013347,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,21/08/2025,,TOTEM,2063,
SUL,14/08/2025,33,COP,T00925,420013346,420013346,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,21/08/2025,,TOTEM,2064,
MATRIZ,14/08/2025,33,SAC,T02431,210002242,210002242,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2065,
LESTE,14/08/2025,33,COP,A07722,580007368,580007368,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2066,
LESTE,15/08/2025,33,SAC,A04575,9206201,9206201,CAOS LEVE,OUTRO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2067,
LESTE,15/08/2025,33,SAC,A05511,250005842,250005842,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2068,
LESTE,15/08/2025,33,SAC,A05512,250005799-1,250005799,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/09/2025,,ABRIGO,2069,
MATRIZ,15/08/2025,33,COP,A00266,120011367-1,120011367,CAOS LEVE,OUTRO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2070,
MATRIZ,15/08/2025,33,SAC,A01336,5507020,5507020,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,26/08/2025,,ABRIGO,2071,
SUL,15/08/2025,33,SAC,T17459,2203191,2203191,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,22/08/2025,,TOTEM,2072,
LESTE,15/08/2025,33,COP,T14669,2409222,2409222,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2073,
LESTE,15/08/2025,33,SAC,A08140,7504931,7504931,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,22/08/2025,,ABRIGO,2074,
MATRIZ,15/08/2025,33,COP,T08519,440014688,440014688,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,19/08/2025,,TOTEM,2075,
SUL,15/08/2025,33,SAC,T19600,220013852,220013852,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,15/08/2025,,TOTEM,2076,
SUL,15/08/2025,33,SAC,T10346,690011051,690011051,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2077,
LESTE,15/08/2025,33,SAC,A08340,3608762,3608762,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/09/2025,,ABRIGO,2078,
LESTE,15/08/2025,33,SAC,A02822,9505320,9505320,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,19/08/2025,,ABRIGO,2079,
SUL,15/08/2025,33,SAC,A03620,VERIFICAR,190013155,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,15/08/2025,,ABRIGO,2080,
MATRIZ,16/08/2025,33,COP,A08355,60016786,60016786,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,18/09/2025,,ABRIGO,2081,
MATRIZ,16/08/2025,33,COP,A08355,60016786,60016786,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,18/09/2025,,ABRIGO,2082,
MATRIZ,16/08/2025,33,COP,A08355,60016786,60016786,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,18/09/2025,,ABRIGO,2083,
LESTE,16/08/2025,33,COP,A01980,670010078-1,670010078,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,04/09/2025,,ABRIGO,2084,
LESTE,16/08/2025,33,COP,T06737,260010529,260010529,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,25/08/2025,,TOTEM,2085,
MATRIZ,18/08/2025,34,COP,A07925,120010867,120010867,ABRIGO ANTIGO,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,16/09/2025,,ABRIGO,2086,
LESTE,18/08/2025,34,COP,A08103,250005983,250005983,BRUTALISTA LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,02/09/2025,,ABRIGO,2087,
LESTE,18/08/2025,34,COP,A05639,280004687-1,280004687,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,03/09/2025,,ABRIGO,2088,
SUL,19/08/2025,34,COP,T17613,1903973,1903973,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,20/08/2025,,TOTEM,2089,
LESTE,19/08/2025,34,COP,A07137,6009536,6009536,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,20/08/2025,,ABRIGO,2090,
MATRIZ,19/08/2025,34,COP,A02154,500001309-1,500001309,CAOS LEVE,PAINEL DANIFICADO,CONCLUIDO,1,0,100%,27/08/2025,,ABRIGO,2091,
MATRIZ,19/08/2025,34,COP,T04053,110003324,110003324,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2092,
MATRIZ,20/08/2025,34,COP,T16568,8810358,8810358,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,25/08/2025,,TOTEM,2093,
0,21/08/2025,34,SAC,T15712,2515458,2515458,TOTEM,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,09/09/2025,,TOTEM,2094,
MATRIZ,21/08/2025,34,COP,T02318,2113089,2113089,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,25/08/2025,,TOTEM,2095,
LESTE,21/08/2025,34,COP,T02845,770007703,770007703,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2096,
MATRIZ,21/08/2025,34,SAC,A03144,480012829-1,480012829,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,15/09/2025,,ABRIGO,2097,
MATRIZ,21/08/2025,34,SAC,A00684,6807381,6807381,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,10/09/2025,,ABRIGO,2098,
LESTE,21/08/2025,34,SAC,A05521,250005981,250005981,BRUTALISTA LEVE,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,04/09/2025,,ABRIGO,2099,
SUL,21/08/2025,34,SAC,A01571,790016974,790016974,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/08/2025,,ABRIGO,2100,
MATRIZ,21/08/2025,34,SAC,A04945,510001964,510001964,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/08/2025,,ABRIGO,2101,
LESTE,21/08/2025,34,SAC,A04674,700016476,700016476,MINIMALISTA LEVE,0,CONCLUIDO,1,0,100%,27/08/2025,,ABRIGO,2102,
SUL,21/08/2025,34,SAC,T13905,6902168,6902168,TOTEM,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2103,
SUL,21/08/2025,34,SAC,T10315,690006927,690006927,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2104,
LESTE,21/08/2025,34,SAC,T19271,5410195,5410195,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,25/08/2025,,TOTEM,2105,
SUL,21/08/2025,34,SAC,A01388,690006953,690006953,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,27/08/2025,,ABRIGO,2106,
SUL,21/08/2025,34,SAC,A08552,6905432,6905432,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/08/2025,,ABRIGO,2107,
SUL,21/08/2025,34,SAC,T10521,720015607,720015607,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2108,
MATRIZ,21/08/2025,34,SAC,T08191,410003540,410003540,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2109,
LESTE,21/08/2025,34,SAC,A08655,670017110,670017110,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,26/08/2025,,ABRIGO,2110,
LESTE,21/08/2025,34,SAC,A05767,250012256,250012256,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,02/09/2025,,ABRIGO,2111,
SUL,21/08/2025,34,SAC,T10619,720010450,720010450,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2112,
LESTE,21/08/2025,34,COP,T03241,8704593,8704593,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,27/08/2025,,TOTEM,2113,
LESTE,21/08/2025,34,COP,T15423,780006308,780006308,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,25/08/2025,,TOTEM,2114,
LESTE,22/08/2025,34,SAC,T09450,580007457,580007457,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,03/09/2025,,TOTEM,2115,
LESTE,22/08/2025,34,COP,T18137,250005982,250005982,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,02/08/2025,,TOTEM,2116,
LESTE,22/08/2025,34,SAC,A02822,9505320,9505320,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,01/09/2025,,ABRIGO,2117,
MATRIZ,22/08/2025,34,COP,A00531,610016759,610016759,CAOS ESTRUTURADO,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,01/09/2025,,ABRIGO,2118,
LESTE,22/08/2025,34,COP,A02561,820012561,820012561,BRUTALISTA,ADESIVO,CONCLUIDO,1,0,100%,01/09/2025,,ABRIGO,2119,
SUL,22/08/2025,34,SAC,T01069,690006903,690006903,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,04/09/2025,,TOTEM,2120,
LESTE,22/08/2025,34,SAC,A04599,90013938,90013938,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,01/09/2025,,ABRIGO,2121,
